_sentence
"$$YERRA,511,01:13:21,-34.34069,147.69133,10821,37,112,12,40.3,-26.2,243,3.1*5A97"
"$$YERRA,512,01:14:04,-34.34016,147.69760,11103,61,93,12,39.9,-28.4,233,2.9*7DBC"
"$$YERRA,515,01:16:10,-34.33775,147.71072,11905,48,102,12,38.9,-27.8,206,2.6*FCD5"
"$$YERRA,519,01:18:59,-34.34097,147.72643,12937,33,130,12,37.8,-25.7,178,2.2*0DBE"
"$$YERRA,535,01:30:14,-34.37661,147.78659,17740,31,160,12,33.7,-25.5,86,1.2*65AB"
"$$YERRA,541,01:34:27,-34.39541,147.78197,19838,16,240,12,32.6,-21.7,62,1.0*FAD6"
"$$YERRA,542,01:35:09,-34.39893,147.77937,20139,59,218,12,32.4,-21.4,59,0.9*47DB"
"$$YERRA,543,01:35:51,-34.40258,147.77869,20468,22,65,12,32.2,-20.5,56,1.0*C592"
"$$YERRA,544,01:36:33,-34.40436,147.77716,20837,35,240,12,32.1,-18.6,53,0.9*5B6C"
"$$YERRA,545,01:37:15,-34.40538,147.77629,21194,26,152,12,31.9,-17.6,50,0.8*3855"
"$$YERRA,546,01:37:58,-34.40586,147.77382,21569,31,199,12,31.8,-16.8,48,0.9*DD32"
"$$YERRA,548,01:39:22,-34.40899,147.76775,22301,48,234,12,31.6,-14.3,43,0.7*8003"
"$$YERRA,555,01:44:17,-34.41714,147.73909,24735,20,258,12,30.8,-8.1,30,0.7*49E5"
"$$YERRA,557,01:45:41,-34.41713,147.73064,25340,35,254,12,30.6,-7.2,27,0.8*C2C3"
"$$YERRA,558,01:46:23,-34.41815,147.72742,25648,33,268,12,30.4,-7.8,27,0.8*901F"
"$$YERRA,559,01:47:05,-34.41845,147.72408,25957,16,227,12,30.2,-7.9,25,0.7*BE8B"
"$$YERRA,3426,01:47:22,-34.41852,147.72308,26085,16,210,12,30.2,-7.7,25,0.7*A086"
"$$YERRA,3427,01:47:29,-34.41859,147.72281,26134,27,293,12,30.2,-7.7,25,0.7*24A2"
"$$YERRA,3428,01:47:36,-34.41856,147.72255,26187,35,283,12,30.1,-7.8,25,0.6*1EC4"
"$$YERRA,3429,01:47:43,-34.41852,147.72194,26238,11,247,12,30.1,-7.7,24,0.7*C32A"
"$$YERRA,3430,01:47:50,-34.41847,147.72133,26290,35,269,12,30.1,-7.7,24,0.7*0BA7"
"$$YERRA,3431,01:47:57,-34.41853,147.72095,26344,33,278,12,30.1,-7.9,24,0.7*74C1"
"$$YERRA,560,01:47:48,-34.41850,147.72159,26275,44,283,12,30.1,-7.7,24,0.7*1BAB"
"$$YERRA,3434,01:48:18,-34.41821,147.71988,26507,7,296,12,29.9,-8.4,24,0.6*679D"
"$$YERRA,3435,01:48:24,-34.41814,147.71935,26552,22,264,12,29.9,-8.4,24,0.6*3016"
"$$YERRA,3436,01:48:31,-34.41812,147.71892,26603,35,279,12,29.9,-8.5,23,0.5*3ECC"
"$$YERRA,3437,01:48:38,-34.41801,147.71820,26657,22,288,12,29.9,-7.8,23,0.6*D9C8"
"$$YERRA,561,01:48:30,-34.41813,147.71899,26595,24,278,12,29.9,-8.5,23,0.5*1B5D"
"$$YERRA,3438,01:48:45,-34.41782,147.71739,26713,33,281,12,29.9,-7.8,23,0.6*99EA"
"$$YERRA,3439,01:48:52,-34.41777,147.71658,26765,57,275,12,29.9,-8.3,23,0.6*66F5"
"$$YERRA,3440,01:48:59,-34.41784,147.71584,26821,50,259,12,29.8,-8.2,23,0.6*043C"
"$$YERRA,3441,01:49:06,-34.41798,147.71521,26875,20,248,12,29.8,-8.2,23,0.6*ECCB"
"$$YERRA,3442,01:49:13,-34.41813,147.71449,26929,11,238,12,29.8,-8.5,22,0.5*D0FE"
"$$YERRA,3443,01:49:20,-34.41821,147.71385,26984,29,266,12,29.8,-8.5,22,0.5*E54C"
"$$YERRA,562,01:49:12,-34.41811,147.71452,26921,18,242,12,29.8,-8.5,22,0.5*F868"
"$$YERRA,3444,01:49:26,-34.41834,147.71347,27029,40,262,12,29.8,-8.7,22,0.5*E45D"
"$$YERRA,3445,01:49:33,-34.41849,147.71286,27080,13,194,12,29.7,-8.7,22,0.6*5C07"
"$$YERRA,3446,01:49:40,-34.41867,147.71240,27134,20,207,12,29.7,-8.7,22,0.6*481F"
"$$YERRA,3447,01:49:47,-34.41890,147.71228,27185,24,262,12,29.7,-8.6,22,0.6*0A80"
"$$YERRA,3448,01:49:54,-34.41909,147.71216,27238,16,199,12,29.6,-8.6,22,0.6*EE46"
"$$YERRA,3449,01:50:01,-34.41913,147.71193,27288,13,129,12,29.6,-8.6,22,0.6*918D"
"$$YERRA,3450,01:50:08,-34.41908,147.71167,27340,13,284,12,29.6,-8.5,21,0.7*DB9B"
"$$YERRA,3451,01:50:15,-34.41904,147.71156,27390,33,308,12,29.6,-8.5,21,0.7*89D2"
"$$YERRA,3452,01:50:22,-34.41904,147.71140,27447,24,292,12,29.6,-8.4,21,0.7*1D78"
"$$YERRA,3453,01:50:28,-34.41899,147.71124,27490,5,169,12,29.6,-7.9,21,0.8*5E01"
"$$YERRA,3454,01:50:35,-34.41885,147.71094,27542,7,208,12,29.6,-7.9,21,0.8*2065"
"$$YERRA,3455,01:50:42,-34.41877,147.71060,27597,9,239,12,29.6,-7.5,20,1.0*526D"
"$$YERRA,3456,01:50:49,-34.41881,147.71042,27647,29,308,12,29.5,-7.3,20,1.0*76AA"
"$$YERRA,3457,01:50:56,-34.41878,147.71017,27702,16,282,12,29.5,-7.3,20,1.0*967F"
"$$YERRA,3458,01:51:03,-34.41866,147.70966,27753,11,234,12,29.4,-6.6,20,0.8*EB8B"
"$$YERRA,3459,01:51:10,-34.41848,147.70918,27803,39,304,12,29.4,-6.6,20,0.8*50A7"
"$$YERRA,3460,01:51:17,-34.41848,147.70862,27855,31,290,12,29.4,-6.7,20,0.8*6D89"
"$$YERRA,3461,01:51:24,-34.41830,147.70789,27904,35,249,12,29.4,-6.9,20,0.7*A550"
"$$YERRA,3462,01:51:30,-34.41829,147.70750,27944,20,322,12,29.4,-6.9,20,0.7*12B8"
"$$YERRA,3463,01:51:37,-34.41834,147.70714,27995,9,291,12,29.4,-6.7,20,0.9*BDA8"
"$$YERRA,3464,01:51:44,-34.41819,147.70691,28049,24,219,12,29.4,-6.1,19,0.9*097E"
"$$YERRA,3465,01:51:51,-34.41801,147.70660,28101,16,327,12,29.3,-6.1,19,0.9*22AF"
"$$YERRA,3466,01:51:58,-34.41803,147.70641,28154,14,359,12,29.3,-6.0,19,0.9*8FAC"
"$$YERRA,3467,01:52:05,-34.41787,147.70625,28204,14,240,12,29.3,-6.0,19,0.9*5832"
"$$YERRA,3468,01:52:12,-34.41772,147.70605,28255,7,15,12,29.2,-5.8,19,0.7*C8D2"
"$$YERRA,3469,01:52:19,-34.41791,147.70592,28306,1,189,12,29.2,-5.5,19,0.8*0695"
"$$YERRA,3470,01:52:25,-34.41796,147.70590,28352,26,215,12,29.2,-5.5,19,0.8*59E2"
"$$YERRA,3471,01:52:32,-34.41795,147.70580,28407,16,259,12,29.2,-5.4,18,0.8*A974"
"$$YERRA,3472,01:52:39,-34.41798,147.70549,28459,9,348,12,29.2,-5.7,18,0.8*DF87"
"$$YERRA,3473,01:52:46,-34.41801,147.70506,28514,9,326,12,29.2,-5.7,18,0.8*73B0"
"$$YERRA,3474,01:52:53,-34.41798,147.70470,28569,37,248,12,29.2,-5.3,18,0.7*82A0"
"$$YERRA,567,01:52:42,-34.41795,147.70541,28484,33,249,12,29.2,-5.7,18,0.8*35E0"
"$$YERRA,3475,01:53:00,-34.41796,147.70432,28625,26,270,12,29.2,-5.3,18,0.7*EEE5"
"$$YERRA,3476,01:53:07,-34.41803,147.70361,28680,14,301,12,29.2,-5.7,18,0.6*FF13"
"$$YERRA,3477,01:53:14,-34.41818,147.70316,28733,31,232,12,29.1,-5.0,18,0.7*8348"
"$$YERRA,3478,01:53:21,-34.41822,147.70277,28789,26,229,12,29.2,-5.0,18,0.7*22F6"
"$$YERRA,3479,01:53:27,-34.41847,147.70248,28837,3,316,12,29.1,-5.7,17,0.6*0386"
"$$YERRA,3480,01:53:34,-34.41861,147.70236,28892,27,222,12,29.1,-5.7,17,0.6*03D9"
"$$YERRA,568,01:53:24,-34.41840,147.70256,28811,18,217,12,29.1,-5.7,17,0.6*30DD"
"$$YERRA,3481,01:53:41,-34.41871,147.70239,28950,13,201,12,29.1,-5.7,17,0.6*A4E3"
"$$YERRA,3482,01:53:48,-34.41891,147.70229,29009,24,74,12,29.1,-5.6,17,0.8*1926"
"$$YERRA,3483,01:53:55,-34.41884,147.70236,29062,0,289,12,29.1,-5.6,17,0.8*9DE9"
"$$YERRA,3484,01:54:02,-34.41874,147.70274,29117,7,62,12,29.1,-5.5,17,0.9*3D3E"
"$$YERRA,3485,01:54:09,-34.41867,147.70293,29171,37,76,12,29.1,-5.5,17,0.7*DC1C"
"$$YERRA,3486,01:54:16,-34.41862,147.70323,29227,22,74,12,29.0,-5.5,17,0.7*5636"
"$$YERRA,569,01:54:07,-34.41872,147.70274,29156,18,67,12,29.1,-5.5,17,0.9*E781"
"$$YERRA,3488,01:54:29,-34.41823,147.70392,29329,3,36,12,29.0,-5.1,16,0.8*1A9A"
"$$YERRA,3489,01:54:36,-34.41810,147.70386,29385,24,45,12,29.0,-5.1,16,0.8*C033"
"$$YERRA,3490,01:54:43,-34.41784,147.70404,29438,20,294,12,29.0,-5.0,16,0.9*CA9D"
"$$YERRA,3491,01:54:50,-34.41769,147.70392,29492,18,27,12,29.0,-5.0,16,0.9*4D19"
"$$YERRA,3492,01:54:57,-34.41758,147.70363,29547,18,46,12,28.9,-4.6,16,0.8*B08C"
"$$YERRA,570,01:54:49,-34.41773,147.70389,29484,18,45,12,29.0,-5.0,16,0.9*42E2"
"$$YERRA,3493,01:55:04,-34.41749,147.70346,29603,20,299,12,28.9,-4.3,16,0.7*0DC1"
"$$YERRA,3494,01:55:11,-34.41717,147.70351,29656,7,338,12,28.9,-4.3,16,0.7*F0EF"
"$$YERRA,3495,01:55:18,-34.41698,147.70338,29710,33,28,12,28.9,-4.7,16,0.6*4DB2"
"$$YERRA,3496,01:55:24,-34.41675,147.70323,29757,16,353,12,28.9,-5.0,16,0.5*DFAC"
"$$YERRA,3497,01:55:31,-34.41644,147.70338,29812,18,305,12,28.9,-5.0,16,0.5*D9AD"
"$$YERRA,3498,01:55:38,-34.41615,147.70328,29864,31,8,12,28.9,-5.3,16,0.5*42AB"
"$$YERRA,571,01:55:31,-34.41644,147.70338,29812,13,340,12,28.9,-5.0,16,0.5*EC51"
"$$YERRA,3499,01:55:45,-34.41571,147.70309,29915,18,324,12,28.9,-5.3,16,0.5*4CB9"
"$$YERRA,3500,01:55:52,-34.41536,147.70328,29968,24,351,12,28.9,-5.4,15,0.6*E49D"
"$$YERRA,3501,01:55:59,-34.41492,147.70323,30022,29,52,12,28.9,-5.1,15,0.6*9EC0"
"$$YERRA,3502,01:56:06,-34.41462,147.70316,30076,16,37,12,28.9,-5.1,15,0.6*858C"
"$$YERRA,3503,01:56:13,-34.41446,147.70323,30128,16,285,12,28.9,-4.5,15,0.8*B40C"
"$$YERRA,3504,01:56:20,-34.41422,147.70332,30181,14,65,12,28.9,-4.5,15,0.8*4A24"
"$$YERRA,572,01:56:13,-34.41446,147.70323,30128,16,285,12,28.9,-4.5,15,0.8*1881"
"$$YERRA,3505,01:56:26,-34.41427,147.70331,30224,13,347,12,28.9,-4.5,15,0.8*7749"
"$$YERRA,3506,01:56:33,-34.41405,147.70361,30275,14,60,12,28.9,-4.4,15,0.7*FAA8"
"$$YERRA,3507,01:56:40,-34.41394,147.70374,30331,33,66,12,28.9,-4.4,15,0.7*391A"
"$$YERRA,3508,01:56:47,-34.41371,147.70432,30385,7,45,12,28.9,-4.6,15,0.6*CE72"
"$$YERRA,3509,01:56:54,-34.41351,147.70468,30438,37,52,12,28.8,-4.5,14,0.9*141A"
"$$YERRA,3510,01:57:01,-34.41335,147.70488,30494,18,36,12,28.8,-4.5,14,0.9*53CB"
"$$YERRA,573,01:56:55,-34.41345,147.70477,30446,31,55,12,28.8,-4.5,14,0.9*98A9"
"$$YERRA,3511,01:57:08,-34.41300,147.70508,30547,9,307,12,28.8,-4.5,14,0.8*EAF7"
"$$YERRA,3512,01:57:15,-34.41266,147.70514,30604,20,6,12,28.8,-4.7,14,0.7*6627"
"$$YERRA,3513,01:57:21,-34.41251,147.70500,30652,27,47,12,28.8,-4.7,14,0.7*90ED"
"$$YERRA,3514,01:57:28,-34.41228,147.70515,30707,13,314,12,28.8,-4.2,14,0.6*5033"
"$$YERRA,3515,01:57:35,-34.41188,147.70529,30761,16,6,12,28.8,-4.2,14,0.6*BF8D"
"$$YERRA,3516,01:57:42,-34.41160,147.70531,30817,35,21,12,28.8,-3.6,14,0.5*CD2D"
"$$YERRA,3517,01:57:49,-34.41123,147.70538,30874,16,350,12,28.8,-3.4,14,0.6*4C80"
"$$YERRA,3518,01:57:56,-34.41061,147.70561,30927,37,17,12,28.8,-3.4,14,0.6*FC4F"
"$$YERRA,3519,01:58:03,-34.41013,147.70561,30982,33,19,12,28.8,-3.6,14,0.6*4E26"
"$$YERRA,3520,01:58:10,-34.40935,147.70605,31034,37,37,12,28.8,-3.6,13,0.6*3301"
"$$YERRA,3521,01:58:17,-34.40878,147.70622,31087,44,12,12,28.8,-3.6,13,0.6*9F16"
"$$YERRA,3522,01:58:23,-34.40822,147.70653,31133,16,46,12,28.8,-3.7,13,0.7*0386"
"$$YERRA,3523,01:58:30,-34.40773,147.70663,31188,44,7,12,28.8,-3.7,13,0.7*C625"
"$$YERRA,3524,01:58:37,-34.40716,147.70671,31248,13,62,12,28.8,-4.1,13,0.5*950A"
"$$YERRA,3525,01:58:44,-34.40675,147.70656,31304,42,329,12,28.8,-3.7,13,0.6*E426"
"$$YERRA,3526,01:58:51,-34.40627,147.70648,31363,16,331,12,28.8,-3.7,13,0.6*D99C"
"$$YERRA,3527,01:58:58,-34.40601,147.70595,31416,27,323,12,28.8,-3.7,13,0.6*3548"
"$$YERRA,3528,01:59:05,-34.40565,147.70569,31470,39,282,12,28.8,-3.6,13,0.7*E51D"
"$$YERRA,3529,01:59:12,-34.40520,147.70529,31525,46,332,12,28.8,-3.6,13,0.7*1368"
"$$YERRA,3530,01:59:19,-34.40471,147.70470,31584,35,343,12,28.8,-3.5,13,0.7*675F"
"$$YERRA,3531,01:59:25,-34.40424,147.70427,31629,52,297,12,28.8,-3.5,13,0.7*02AB"
"$$YERRA,3532,01:59:32,-34.40378,147.70355,31685,33,318,12,28.8,-3.8,13,0.6*6C58"
"$$YERRA,3533,01:59:39,-34.40345,147.70277,31742,27,338,12,28.8,-3.9,12,0.5*C2D5"
"$$YERRA,3534,01:59:46,-34.40320,147.70209,31800,42,272,12,28.8,-3.9,12,0.5*89E9"
"$$YERRA,3535,01:59:53,-34.40300,147.70152,31857,33,268,12,28.8,-4.0,12,0.5*DF8E"
"$$YERRA,3536,02:00:00,-34.40288,147.70079,31913,27,331,12,28.8,-3.7,12,0.7*F14C"
"$$YERRA,3537,02:00:07,-34.40260,147.70003,31967,37,291,12,28.8,-3.7,12,0.7*8126"
"$$YERRA,3538,02:00:14,-34.40223,147.69958,32022,39,315,12,28.7,-3.7,12,0.6*98E8"
"$$YERRA,3539,02:00:20,-34.40183,147.69875,32070,35,314,12,28.7,-3.7,12,0.6*3BA2"
"$$YERRA,3540,02:00:27,-34.40150,147.69809,32126,55,288,12,28.8,-3.9,12,0.6*A943"
"$$YERRA,3541,02:00:34,-34.40137,147.69740,32181,37,269,12,28.8,-4.0,12,0.5*2812"
"$$YERRA,3543,02:00:48,-34.40100,147.69553,31999,42,286,12,28.8,-3.4,12,0.5*E3EC"
"$$YERRA,3544,02:00:55,-34.40077,147.69466,31557,37,300,12,28.8,-3.9,13,0.4*46A8"
"$$YERRA,3545,02:01:02,-34.40054,147.69408,31091,7,325,12,28.8,-3.9,13,0.4*B88B"
"$$YERRA,3546,02:01:09,-34.40021,147.69394,30639,11,12,12,28.8,-4.5,14,0.4*38BD"
"$$YERRA,3547,02:01:15,-34.39991,147.69402,30260,27,352,12,28.8,-4.5,14,0.4*C3B1"
"$$YERRA,3548,02:01:22,-34.39956,147.69392,29831,26,340,12,28.8,-5.1,15,0.2*D9F3"
"$$YERRA,3550,02:01:36,-34.39911,147.69385,29012,5,332,12,28.8,-5.1,16,0.3*9CC4"
"$$YERRA,3551,02:01:43,-34.39916,147.69377,28621,7,221,12,28.9,-5.6,17,0.3*458F"
"$$YERRA,3552,02:01:50,-34.39922,147.69348,28241,18,252,12,28.8,-6.0,19,0.4*E822"
"$$YERRA,3553,02:01:57,-34.39921,147.69324,27874,14,302,12,28.9,-6.0,19,0.4*C2C2"
"$$YERRA,3554,02:02:04,-34.39909,147.69283,27518,24,296,12,28.8,-6.9,20,0.4*CF8F"
"$$YERRA,3555,02:02:11,-34.39912,147.69275,27175,11,6,12,28.9,-6.9,20,0.4*8EB3"
"$$YERRA,3558,02:02:31,-34.39942,147.69176,26237,14,236,12,28.9,-9.7,23,0.3*6842"
"$$YERRA,3559,02:02:38,-34.39944,147.69138,25925,11,287,12,28.9,-11.6,25,0.3*D2B1"
